as_of_date,label_date,availability_date,feature_id,security_id,sector,raw_value,feature_value,forward_5d_return,missing_flag,duplicate_flag,restated_flag,point_in_time_violation
2025-12-18,2025-12-25,2025-12-18,FEAT001,SEC012,Energy,-0.2861,-0.2861,0.03445,0,0,0,0
2025-12-19,2025-12-26,2025-12-20,FEAT001,SEC012,Energy,-0.10963,-0.10963,0.00346,0,0,0,0
2025-12-22,2025-12-29,2025-12-22,FEAT001,SEC012,Energy,-0.0325,-0.0325,0.01807,0,0,0,0
2025-12-23,2025-12-30,2025-12-23,FEAT001,SEC012,Energy,-0.53096,-0.53096,-0.02251,0,0,0,0
2025-12-24,2025-12-31,2025-12-24,FEAT001,SEC012,Energy,-0.63324,-0.63324,-0.05321,0,0,0,0
2025-12-25,2026-01-01,2025-12-26,FEAT001,SEC012,Energy,-0.07091,-0.07091,-0.01807,0,0,0,0
2025-12-26,2026-01-02,2025-12-26,FEAT001,SEC012,Energy,0.33267,0.33267,0.03924,0,0,0,0
2025-12-29,2026-01-05,2025-12-29,FEAT001,SEC012,Energy,0.13422,0.13422,0.04183,0,0,0,0
2025-12-30,2026-01-06,2025-12-31,FEAT001,SEC012,Energy,-0.46734,-0.46734,-0.07734,0,0,0,0
2025-12-31,2026-01-07,2026-01-02,FEAT001,SEC012,Energy,-0.35541,-0.35541,-0.00282,0,0,1,0
2026-01-01,2026-01-08,2026-01-02,FEAT001,SEC012,Energy,-0.36474,-0.36474,-0.04827,0,0,0,0
2026-01-02,2026-01-09,2026-01-02,FEAT001,SEC012,Energy,-0.70436,-0.70436,0.03782,0,0,0,0
2026-01-05,2026-01-12,2026-01-05,FEAT001,SEC012,Energy,-0.03851,-0.03851,0.02252,0,0,0,0
2026-01-06,2026-01-13,2026-01-06,FEAT001,SEC012,Energy,0.04737,0.04737,0.0251,0,0,0,0
2026-01-07,2026-01-14,2026-01-07,FEAT001,SEC012,Energy,0.07958,0.07958,-0.00309,0,0,0,0
2026-01-08,2026-01-15,2026-01-08,FEAT001,SEC012,Energy,-0.2685,-0.2685,0.05714,0,0,0,0
2026-01-09,2026-01-16,2026-01-09,FEAT001,SEC012,Energy,-0.31417,-0.31417,0.02816,0,0,0,0
2026-01-12,2026-01-19,2026-01-12,FEAT001,SEC012,Energy,-0.5187,-0.5187,-0.00591,0,0,0,0
2026-01-13,2026-01-20,2026-01-16,FEAT001,SEC012,Energy,-0.57545,-0.57545,-0.013,0,0,0,0
2026-01-14,2026-01-21,2026-01-15,FEAT001,SEC012,Energy,-0.36862,-0.36862,0.02138,0,0,0,0
2026-01-15,2026-01-22,2026-01-15,FEAT001,SEC012,Energy,-0.0923,-0.0923,-0.03788,0,0,0,0
2026-01-16,2026-01-23,2026-01-18,FEAT001,SEC012,Energy,-0.26146,-0.26146,-0.00991,0,0,0,0
2026-01-19,2026-01-26,2026-01-21,FEAT001,SEC012,Energy,-0.21495,-0.21495,0.03083,0,0,0,0
2026-01-20,2026-01-27,2026-01-21,FEAT001,SEC012,Energy,-0.36934,-0.36934,-0.02788,0,0,0,0
2026-01-21,2026-01-28,2026-01-21,FEAT001,SEC012,Energy,-0.27741,-0.27741,-0.01386,0,0,0,0
2026-01-22,2026-01-29,2026-01-24,FEAT001,SEC012,Energy,-0.19479,-0.19479,-0.00889,0,0,0,0
2026-01-23,2026-01-30,2026-01-24,FEAT001,SEC012,Energy,-0.36762,-0.36762,0.01143,0,0,0,0
2026-01-26,2026-02-02,2026-01-28,FEAT001,SEC012,Energy,-0.28351,-0.28351,-0.05787,0,0,0,0
2026-01-27,2026-02-03,2026-01-29,FEAT001,SEC012,Energy,-0.18276,-0.18276,0.02431,0,0,0,0
2026-01-28,2026-02-04,2026-01-29,FEAT001,SEC012,Energy,-0.2223,-0.2223,0.00703,0,0,0,0
2026-01-29,2026-02-05,2026-01-31,FEAT001,SEC012,Energy,-0.68208,-0.68208,-0.04264,0,0,0,0
2026-01-30,2026-02-06,2026-01-30,FEAT001,SEC012,Energy,-0.38364,-0.38364,-0.01297,0,0,0,0
2026-02-02,2026-02-09,2026-02-05,FEAT001,SEC012,Energy,0.18184,0.18184,0.01424,0,0,0,0
2026-02-03,2026-02-10,2026-02-03,FEAT001,SEC012,Energy,-0.0292,-0.0292,0.04058,0,0,0,0
2026-02-04,2026-02-11,2026-02-04,FEAT001,SEC012,Energy,-0.40215,-0.40215,-0.01994,0,0,0,0
2026-02-05,2026-02-12,2026-02-06,FEAT001,SEC012,Energy,0.16639,0.16639,0.01456,0,0,0,0
2026-02-06,2026-02-13,2026-02-09,FEAT001,SEC012,Energy,0.04643,0.04643,-0.00857,0,0,0,0
2026-02-09,2026-02-16,2026-02-12,FEAT001,SEC012,Energy,-0.01379,-0.01379,0.00723,0,0,0,0
2026-02-10,2026-02-17,2026-02-10,FEAT001,SEC012,Energy,0.58499,0.58499,0.00354,0,0,0,0
2026-02-11,2026-02-18,2026-02-12,FEAT001,SEC012,Energy,0.26305,0.26305,0.0487,0,0,0,0
2026-02-12,2026-02-19,2026-02-12,FEAT001,SEC012,Energy,-0.18692,-0.18692,-0.02039,0,0,0,0
2026-02-13,2026-02-20,2026-02-13,FEAT001,SEC012,Energy,-0.51063,-0.51063,-0.03894,0,0,0,0
2026-02-16,2026-02-23,2026-02-16,FEAT001,SEC012,Energy,0.00116,0.00116,-0.00021,0,0,0,0
2026-02-17,2026-02-24,2026-02-17,FEAT001,SEC012,Energy,-0.03313,-0.03313,-0.0386,0,0,0,0
2026-02-18,2026-02-25,2026-02-19,FEAT001,SEC012,Energy,0.02089,0.02089,0.03428,0,0,0,0
2026-02-19,2026-02-26,2026-02-20,FEAT001,SEC012,Energy,-0.48092,-0.48092,-0.05767,0,0,0,0
2026-02-20,2026-02-27,2026-02-22,FEAT001,SEC012,Energy,-0.08435,-0.08435,-0.03287,0,0,0,0
2026-02-23,2026-03-02,2026-02-25,FEAT001,SEC012,Energy,0.29773,0.29773,-0.01247,0,0,0,0
2026-02-24,2026-03-03,2026-02-25,FEAT001,SEC012,Energy,0.02138,0.02138,0.02654,0,0,0,0
2026-02-25,2026-03-04,2026-02-25,FEAT001,SEC012,Energy,0.22957,0.22957,0.07332,0,0,0,0
2026-02-26,2026-03-05,2026-02-26,FEAT001,SEC012,Energy,-0.32072,-0.32072,0.00589,0,0,0,0
2026-02-27,2026-03-06,2026-03-01,FEAT001,SEC012,Energy,-0.58203,-0.58203,-0.04242,0,0,0,0
2025-10-01,2025-10-08,2025-10-01,FEAT001,SEC013,Technology,1.06795,1.06795,-0.00822,0,0,0,0
2025-10-02,2025-10-09,2025-10-02,FEAT001,SEC013,Technology,0.49195,0.49195,0.04531,0,0,0,0
2025-10-03,2025-10-10,2025-10-03,FEAT001,SEC013,Technology,-0.14097,-0.14097,0.01065,0,0,0,0
2025-10-06,2025-10-13,2025-10-07,FEAT001,SEC013,Technology,0.12855,0.12855,0.00434,0,0,0,0
2025-10-07,2025-10-14,2025-10-07,FEAT001,SEC013,Technology,-0.0999,-0.0999,-0.04275,0,0,0,0
2025-10-08,2025-10-15,2025-10-08,FEAT001,SEC013,Technology,-0.03255,-0.03255,0.00822,0,0,0,0
2025-10-09,2025-10-16,2025-10-09,FEAT001,SEC013,Technology,-0.28121,-0.28121,0.00496,0,0,0,0
2025-10-10,2025-10-17,2025-10-10,FEAT001,SEC013,Technology,0.14516,0.14516,-0.04888,0,0,0,0
2025-10-13,2025-10-20,2025-10-13,FEAT001,SEC013,Technology,-0.26972,-0.26972,0.00676,0,0,0,0
2025-10-14,2025-10-21,2025-10-14,FEAT001,SEC013,Technology,-0.09647,-0.09647,0.00373,0,0,0,0
2025-10-15,2025-10-22,2025-10-15,FEAT001,SEC013,Technology,-0.58098,-0.58098,-0.04638,0,0,0,0
2025-10-16,2025-10-23,2025-10-17,FEAT001,SEC013,Technology,-0.32124,-0.32124,0.0407,0,0,0,0
2025-10-17,2025-10-24,2025-10-17,FEAT001,SEC013,Technology,-0.5866,-0.5866,0.01504,0,0,0,0
2025-10-20,2025-10-27,2025-10-24,FEAT001,SEC013,Technology,-0.64563,-0.64563,-0.08459,0,0,0,0
2025-10-21,2025-10-28,2025-10-21,FEAT001,SEC013,Technology,-0.57775,-0.57775,-0.08003,0,0,0,0
2025-10-22,2025-10-29,2025-10-22,FEAT001,SEC013,Technology,-0.74167,-0.74167,-0.07435,0,0,0,0
2025-10-23,2025-10-30,2025-10-23,FEAT001,SEC013,Technology,-0.6905,-0.6905,-0.00506,0,0,0,0
2025-10-24,2025-10-31,2025-10-24,FEAT001,SEC013,Technology,-0.33521,-0.33521,-0.09072,0,0,0,0
2025-10-27,2025-11-03,2025-10-29,FEAT001,SEC013,Technology,-0.34592,-0.34592,-0.07109,0,0,0,0
2025-10-28,2025-11-04,2025-10-28,FEAT001,SEC013,Technology,-0.64679,-0.64679,-0.00809,0,0,0,0
2025-10-29,2025-11-05,2025-10-29,FEAT001,SEC013,Technology,-0.53175,-0.53175,-0.08191,0,0,0,0
2025-10-30,2025-11-06,2025-10-30,FEAT001,SEC013,Technology,-0.34274,-0.34274,-0.0079,0,0,0,0
2025-10-31,2025-11-07,2025-11-01,FEAT001,SEC013,Technology,-0.41407,-0.41407,-0.05153,0,0,0,0
2025-11-03,2025-11-10,2025-11-03,FEAT001,SEC013,Technology,-0.11463,-0.11463,0.02841,0,0,0,0
2025-11-04,2025-11-11,2025-11-04,FEAT001,SEC013,Technology,-0.60411,-0.60411,-0.06507,0,0,0,0
2025-11-05,2025-11-12,2025-11-05,FEAT001,SEC013,Technology,-0.44363,-0.44363,-0.00465,0,0,0,0
2025-11-06,2025-11-13,2025-11-06,FEAT001,SEC013,Technology,-0.45543,-0.45543,-0.02759,0,0,0,0
2025-11-07,2025-11-14,2025-11-08,FEAT001,SEC013,Technology,-0.35136,-0.35136,-0.06459,0,0,0,0
2025-11-10,2025-11-17,2025-11-13,FEAT001,SEC013,Technology,-0.21204,-0.21204,0.04001,0,0,1,0
2025-11-11,2025-11-18,2025-11-12,FEAT001,SEC013,Technology,-0.17995,-0.17995,-0.03064,0,0,0,0
2025-11-12,2025-11-19,2025-11-14,FEAT001,SEC013,Technology,-0.55206,-0.55206,-0.04525,0,0,0,0
2025-11-13,2025-11-20,2025-11-13,FEAT001,SEC013,Technology,-0.5425,-0.5425,-0.04083,0,0,0,0
2025-11-14,2025-11-21,2025-11-14,FEAT001,SEC013,Technology,-0.78831,-0.78831,-0.06378,0,0,0,0
2025-11-17,2025-11-24,2025-11-21,FEAT001,SEC013,Technology,-0.35875,-0.35875,-0.0365,0,0,0,0
2025-11-18,2025-11-25,2025-11-18,FEAT001,SEC013,Technology,-0.22707,-0.22707,-0.01155,0,0,0,0
2025-11-19,2025-11-26,2025-11-19,FEAT001,SEC013,Technology,-0.4976,-0.4976,-0.0305,0,0,0,0
2025-11-20,2025-11-27,2025-11-20,FEAT001,SEC013,Technology,-0.42924,-0.42924,-0.01729,0,0,0,0
2025-11-21,2025-11-28,2025-11-21,FEAT001,SEC013,Technology,-0.50505,-0.50505,-0.00796,0,0,0,0
2025-11-24,2025-12-01,2025-11-26,FEAT001,SEC013,Technology,-0.27787,-0.27787,-0.05326,0,0,0,0
2025-11-25,2025-12-02,2025-11-25,FEAT001,SEC013,Technology,-0.56115,-0.56115,-0.07433,0,0,0,0
2025-11-26,2025-12-03,2025-11-26,FEAT001,SEC013,Technology,-0.32542,-0.32542,-0.00252,0,0,0,0
2025-11-27,2025-12-04,2025-11-30,FEAT001,SEC013,Technology,-0.15885,-0.15885,-0.08246,0,0,0,0
2025-11-28,2025-12-05,2025-11-30,FEAT001,SEC013,Technology,-0.31852,-0.31852,-0.07703,0,0,0,0
2025-12-01,2025-12-08,2025-12-02,FEAT001,SEC013,Technology,-0.10203,-0.10203,0.01276,0,0,0,0
2025-12-02,2025-12-09,2025-12-03,FEAT001,SEC013,Technology,-0.32419,-0.32419,0.00477,0,0,1,0
2025-12-03,2025-12-10,2025-12-03,FEAT001,SEC013,Technology,-0.46233,-0.46233,-0.03347,0,0,0,0
2025-12-04,2025-12-11,2025-12-04,FEAT001,SEC013,Technology,0.22947,0.22947,0.01935,0,0,0,0
2025-12-05,2025-12-12,2025-12-05,FEAT001,SEC013,Technology,-0.06429,-0.06429,-0.03013,0,0,0,0
2025-12-08,2025-12-15,2025-12-08,FEAT001,SEC013,Technology,-0.63116,-0.63116,-0.06422,0,0,0,0
2025-12-09,2025-12-16,2025-12-09,FEAT001,SEC013,Technology,-0.5139,-0.5139,-0.03469,0,0,0,0
2025-12-10,2025-12-17,2025-12-11,FEAT001,SEC013,Technology,-0.57912,-0.57912,-0.08457,0,0,0,0
2025-12-11,2025-12-18,2025-12-11,FEAT001,SEC013,Technology,-0.6001,-0.6001,0.00101,0,0,0,0
2025-12-12,2025-12-19,2025-12-14,FEAT001,SEC013,Technology,-1.03636,-1.03636,-0.07413,0,0,0,0
2025-12-15,2025-12-22,2025-12-15,FEAT001,SEC013,Technology,-0.96519,-0.96519,-0.03618,0,0,0,0
2025-12-16,2025-12-23,2025-12-16,FEAT001,SEC013,Technology,-0.77109,-0.77109,-0.0393,0,0,0,0
2025-12-17,2025-12-24,2025-12-19,FEAT001,SEC013,Technology,-0.5718,-0.5718,0.00984,0,0,0,0
2025-12-18,2025-12-25,2025-12-18,FEAT001,SEC013,Technology,-0.34528,-0.34528,-0.07187,0,0,0,0
2025-12-19,2025-12-26,2025-12-19,FEAT001,SEC013,Technology,-0.39148,-0.39148,-0.01718,0,0,0,0
2025-12-22,2025-12-29,2025-12-23,FEAT001,SEC013,Technology,-0.71782,-0.71782,-0.10672,0,0,0,0
2025-12-23,2025-12-30,2025-12-23,FEAT001,SEC013,Technology,-0.79045,-0.79045,0.05709,0,0,0,0
2025-12-24,2025-12-31,2025-12-24,FEAT001,SEC013,Technology,-0.59101,-0.59101,-0.03954,0,0,0,0
2025-12-25,2026-01-01,2025-12-26,FEAT001,SEC013,Technology,-0.28584,-0.28584,-0.05275,0,0,0,0
2025-12-26,2026-01-02,2025-12-28,FEAT001,SEC013,Technology,0.14163,0.14163,0.00572,0,0,0,0
2025-12-29,2026-01-05,2025-12-29,FEAT001,SEC013,Technology,-0.06377,-0.06377,-0.00577,0,0,0,0
2025-12-30,2026-01-06,2025-12-31,FEAT001,SEC013,Technology,-0.66586,-0.66586,-0.00944,0,0,0,0
2025-12-31,2026-01-07,2025-12-31,FEAT001,SEC013,Technology,-1.06976,-1.06976,-0.04198,0,0,0,0
2026-01-01,2026-01-08,2026-01-01,FEAT001,SEC013,Technology,-0.80835,-0.80835,0.00035,0,0,0,0
2026-01-02,2026-01-09,2026-01-02,FEAT001,SEC013,Technology,-0.9501,-0.9501,-0.14032,0,0,0,0
2026-01-05,2026-01-12,2026-01-06,FEAT001,SEC013,Technology,-0.20969,-0.20969,-0.0017,0,0,0,0
2026-01-06,2026-01-13,2026-01-06,FEAT001,SEC013,Technology,-0.07036,-0.07036,0.04817,0,0,0,0
2026-01-07,2026-01-14,2026-01-09,FEAT001,SEC013,Technology,0.20439,0.20439,-9e-05,0,0,0,0
2026-01-08,2026-01-15,2026-01-10,FEAT001,SEC013,Technology,0.45142,0.45142,0.06697,0,0,0,0
2026-01-09,2026-01-16,2026-01-09,FEAT001,SEC013,Technology,0.04326,0.04326,0.03159,0,0,0,0
2026-01-12,2026-01-19,2026-01-14,FEAT001,SEC013,Technology,0.08001,0.08001,-0.05442,0,0,0,0
2026-01-13,2026-01-20,2026-01-14,FEAT001,SEC013,Technology,-0.53003,-0.53003,-0.01489,0,0,0,0
2026-01-14,2026-01-21,2026-01-14,FEAT001,SEC013,Technology,-0.17333,-0.17333,-0.04813,0,0,0,0
2026-01-15,2026-01-22,2026-01-16,FEAT001,SEC013,Technology,-0.39116,-0.39116,-0.02478,0,0,0,0
2026-01-16,2026-01-23,2026-01-16,FEAT001,SEC013,Technology,-0.8197,-0.8197,-0.08152,0,0,0,0
2026-01-19,2026-01-26,2026-01-19,FEAT001,SEC013,Technology,-0.45506,-0.45506,0.05162,0,0,0,0
2026-01-20,2026-01-27,2026-01-21,FEAT001,SEC013,Technology,-0.01955,-0.01955,-0.03102,0,0,0,0
2026-01-21,2026-01-28,2026-01-21,FEAT001,SEC013,Technology,-0.02798,-0.02798,-0.00937,0,0,0,0
2026-01-22,2026-01-29,2026-01-22,FEAT001,SEC013,Technology,-0.05938,-0.05938,0.0216,0,0,0,0
2026-01-23,2026-01-30,2026-01-24,FEAT001,SEC013,Technology,0.2077,0.2077,-0.01934,0,0,0,0
2026-01-26,2026-02-02,2026-01-26,FEAT001,SEC013,Technology,0.17397,0.17397,0.00396,0,0,0,0
2026-01-27,2026-02-03,2026-01-27,FEAT001,SEC013,Technology,-0.06803,-0.06803,-0.0784,0,0,0,0
2026-01-28,2026-02-04,2026-01-28,FEAT001,SEC013,Technology,-0.26773,-0.26773,0.02655,0,0,0,0
2026-01-29,2026-02-05,2026-01-29,FEAT001,SEC013,Technology,-0.65254,-0.65254,-0.02928,0,0,0,0
2026-01-30,2026-02-06,2026-01-31,FEAT001,SEC013,Technology,-0.65141,-0.65141,-0.03206,0,0,0,0
2026-02-02,2026-02-09,2026-02-02,FEAT001,SEC013,Technology,-0.77187,-0.77187,-0.05208,0,0,0,0
2026-02-03,2026-02-10,2026-02-03,FEAT001,SEC013,Technology,-1.08077,-1.08077,-0.03443,0,0,0,0
2026-02-04,2026-02-11,2026-02-05,FEAT001,SEC013,Technology,-1.23278,-1.23278,-0.03619,0,0,0,0
2026-02-05,2026-02-12,2026-02-05,FEAT001,SEC013,Technology,-0.95135,-0.95135,-0.05163,0,0,0,0
2026-02-06,2026-02-13,2026-02-06,FEAT001,SEC013,Technology,,,0.02046,1,0,0,0
2026-02-09,2026-02-16,2026-02-10,FEAT001,SEC013,Technology,-0.14813,-0.14813,0.01688,0,0,0,0
2026-02-10,2026-02-17,2026-02-10,FEAT001,SEC013,Technology,-0.40302,-0.40302,-0.03418,0,0,0,0
2026-02-11,2026-02-18,2026-02-13,FEAT001,SEC013,Technology,-0.31631,-0.31631,0.01833,0,0,0,0
2026-02-12,2026-02-19,2026-02-14,FEAT001,SEC013,Technology,-0.30191,-0.30191,-0.041,0,0,0,0
2026-02-13,2026-02-20,2026-02-14,FEAT001,SEC013,Technology,-0.22417,-0.22417,-0.0269,0,0,0,0
2026-02-16,2026-02-23,2026-02-16,FEAT001,SEC013,Technology,0.38743,0.38743,0.01285,0,0,0,0
2026-02-17,2026-02-24,2026-02-17,FEAT001,SEC013,Technology,0.24892,0.24892,0.05029,0,0,0,0
2026-02-18,2026-02-25,2026-02-18,FEAT001,SEC013,Technology,0.1873,0.1873,0.00426,0,0,0,0
2026-02-19,2026-02-26,2026-02-21,FEAT001,SEC013,Technology,-0.32348,-0.32348,0.01561,0,0,0,0
2026-02-20,2026-02-27,2026-02-20,FEAT001,SEC013,Technology,-0.44869,-0.44869,-0.01667,0,0,0,0
2026-02-23,2026-03-02,2026-02-23,FEAT001,SEC013,Technology,-0.56101,-0.56101,-0.0256,0,0,0,0
2026-02-24,2026-03-03,2026-02-26,FEAT001,SEC013,Technology,-0.50501,-0.50501,-0.01537,0,0,0,0
2026-02-25,2026-03-04,2026-02-25,FEAT001,SEC013,Technology,,,-0.01234,1,0,0,0
2026-02-26,2026-03-05,2026-02-28,FEAT001,SEC013,Technology,-0.62935,-0.62935,-0.07285,0,0,0,0
2026-02-27,2026-03-06,2026-02-27,FEAT001,SEC013,Technology,-0.30413,-0.30413,-0.03521,0,0,0,0
2025-10-01,2025-10-08,2025-10-03,FEAT001,SEC014,Consumer,0.29515,0.29515,0.03051,0,0,0,0
2025-10-02,2025-10-09,2025-10-03,FEAT001,SEC014,Consumer,0.43353,0.43353,0.02244,0,0,0,0
2025-10-03,2025-10-10,2025-10-03,FEAT001,SEC014,Consumer,-0.06207,-0.06207,-0.04061,0,0,0,0
2025-10-06,2025-10-13,2025-10-06,FEAT001,SEC014,Consumer,-0.76369,-0.76369,-0.02577,0,0,0,0
2025-10-07,2025-10-14,2025-10-08,FEAT001,SEC014,Consumer,-0.54647,-0.54647,-0.05937,0,0,0,0
2025-10-08,2025-10-15,2025-10-08,FEAT001,SEC014,Consumer,-0.65408,-0.65408,-0.04577,0,0,0,0
2025-10-09,2025-10-16,2025-10-11,FEAT001,SEC014,Consumer,-0.14107,-0.14107,0.04287,0,0,0,0
2025-10-10,2025-10-17,2025-10-10,FEAT001,SEC014,Consumer,-0.12527,-0.12527,-0.07464,0,0,0,0
2025-10-13,2025-10-20,2025-10-13,FEAT001,SEC014,Consumer,-0.00673,-0.00673,0.00967,0,0,0,0
2025-10-14,2025-10-21,2025-10-16,FEAT001,SEC014,Consumer,-0.35773,-0.35773,0.03404,0,0,0,0
2025-10-15,2025-10-22,2025-10-16,FEAT001,SEC014,Consumer,-0.39668,-0.39668,0.00044,0,0,0,0
2025-10-16,2025-10-23,2025-10-16,FEAT001,SEC014,Consumer,-0.29667,-0.29667,-0.0314,0,0,0,0
2025-10-17,2025-10-24,2025-10-18,FEAT001,SEC014,Consumer,-0.25297,-0.25297,0.01225,0,0,0,0
2025-10-20,2025-10-27,2025-10-21,FEAT001,SEC014,Consumer,-0.51197,-0.51197,-0.03335,0,0,0,0
2025-10-21,2025-10-28,2025-10-22,FEAT001,SEC014,Consumer,-0.38435,-0.38435,0.02454,0,0,0,0
2025-10-22,2025-10-29,2025-10-25,FEAT001,SEC014,Consumer,-0.20424,-0.20424,-0.03812,0,0,0,0
2025-10-23,2025-10-30,2025-10-24,FEAT001,SEC014,Consumer,-0.42083,-0.42083,-0.06545,0,0,0,0
2025-10-24,2025-10-31,2025-10-24,FEAT001,SEC014,Consumer,-0.11613,-0.11613,-0.04839,0,0,0,0
2025-10-27,2025-11-03,2025-10-27,FEAT001,SEC014,Consumer,-0.48174,-0.48174,-0.04148,0,0,0,0
2025-10-28,2025-11-04,2025-10-30,FEAT001,SEC014,Consumer,-0.53274,-0.53274,-0.02077,0,0,0,0
2025-10-29,2025-11-05,2025-10-30,FEAT001,SEC014,Consumer,,,0.01042,1,0,0,0
2025-10-30,2025-11-06,2025-11-01,FEAT001,SEC014,Consumer,-0.21866,-0.21866,-0.02777,0,0,0,0
2025-10-31,2025-11-07,2025-11-02,FEAT001,SEC014,Consumer,-0.30632,-0.30632,-0.01513,0,0,0,0
2025-11-03,2025-11-10,2025-11-04,FEAT001,SEC014,Consumer,-0.0633,-0.0633,-0.03493,0,0,0,0
2025-11-04,2025-11-11,2025-11-04,FEAT001,SEC014,Consumer,-0.66804,-0.66804,0.00355,0,0,0,0
2025-11-05,2025-11-12,2025-11-05,FEAT001,SEC014,Consumer,-0.30869,-0.30869,-0.01923,0,0,0,0
2025-11-06,2025-11-13,2025-11-06,FEAT001,SEC014,Consumer,-0.04633,-0.04633,0.01759,0,0,0,0
2025-11-07,2025-11-14,2025-11-07,FEAT001,SEC014,Consumer,-0.29519,-0.29519,-0.00076,0,0,0,0
2025-11-10,2025-11-17,2025-11-11,FEAT001,SEC014,Consumer,-0.32229,-0.32229,0.01474,0,0,0,0
2025-11-11,2025-11-18,2025-11-11,FEAT001,SEC014,Consumer,0.15381,0.15381,0.00533,0,0,0,0
2025-11-12,2025-11-19,2025-11-12,FEAT001,SEC014,Consumer,-0.16005,-0.16005,0.02956,0,0,0,0
2025-11-13,2025-11-20,2025-11-14,FEAT001,SEC014,Consumer,-0.63638,-0.63638,-0.00643,0,0,0,0
2025-11-14,2025-11-21,2025-11-16,FEAT001,SEC014,Consumer,-0.3182,-0.3182,-0.06236,0,0,0,0
2025-11-17,2025-11-24,2025-11-19,FEAT001,SEC014,Consumer,-0.63479,-0.63479,-0.02595,0,0,0,0
2025-11-18,2025-11-25,2025-11-20,FEAT001,SEC014,Consumer,-0.67141,-0.67141,-0.06467,0,0,0,0
2025-11-19,2025-11-26,2025-11-19,FEAT001,SEC014,Consumer,-0.34808,-0.34808,-0.00683,0,0,0,0
2025-11-20,2025-11-27,2025-11-20,FEAT001,SEC014,Consumer,-0.43005,-0.43005,-0.02068,0,0,0,0
2025-11-21,2025-11-28,2025-11-21,FEAT001,SEC014,Consumer,-0.1179,-0.1179,0.01618,0,0,0,0
2025-11-24,2025-12-01,2025-11-25,FEAT001,SEC014,Consumer,-0.1074,-0.1074,-0.00088,0,0,0,0
2025-11-25,2025-12-02,2025-11-26,FEAT001,SEC014,Consumer,0.12014,0.12014,-0.01457,0,0,0,0
2025-11-26,2025-12-03,2025-11-27,FEAT001,SEC014,Consumer,0.28287,0.28287,0.01505,0,0,0,0
2025-11-27,2025-12-04,2025-11-28,FEAT001,SEC014,Consumer,0.30277,0.30277,0.02567,0,0,0,0
2025-11-28,2025-12-05,2025-11-30,FEAT001,SEC014,Consumer,0.33973,0.33973,0.08322,0,0,0,0
2025-12-01,2025-12-08,2025-12-01,FEAT001,SEC014,Consumer,-0.34251,-0.34251,-0.04389,0,0,0,0
2025-12-02,2025-12-09,2025-12-02,FEAT001,SEC014,Consumer,-0.379,-0.379,0.01719,0,0,0,0
2025-12-03,2025-12-10,2025-12-05,FEAT001,SEC014,Consumer,-0.87657,-0.87657,-0.02701,0,0,0,0
2025-12-04,2025-12-11,2025-12-05,FEAT001,SEC014,Consumer,-0.43347,-0.43347,-0.07145,0,0,0,0
2025-12-05,2025-12-12,2025-12-06,FEAT001,SEC014,Consumer,-1.13669,-1.13669,-0.01025,0,0,0,0
2025-12-08,2025-12-15,2025-12-09,FEAT001,SEC014,Consumer,-1.53166,-1.53166,-0.10074,0,0,0,0
2025-12-09,2025-12-16,2025-12-10,FEAT001,SEC014,Consumer,-1.05079,-1.05079,-0.04977,0,0,0,0
2025-12-10,2025-12-17,2025-12-10,FEAT001,SEC014,Consumer,-0.05251,-0.05251,-0.0522,0,0,0,0
2025-12-11,2025-12-18,2025-12-11,FEAT001,SEC014,Consumer,-0.10611,-0.10611,0.03066,0,0,0,0
2025-12-12,2025-12-19,2025-12-12,FEAT001,SEC014,Consumer,-0.15826,-0.15826,0.04124,0,0,0,0
2025-12-15,2025-12-22,2025-12-17,FEAT001,SEC014,Consumer,-0.23572,-0.23572,-0.00982,0,0,0,0
2025-12-16,2025-12-23,2025-12-17,FEAT001,SEC014,Consumer,-0.55049,-0.55049,-0.01401,0,0,0,0
2025-12-17,2025-12-24,2025-12-20,FEAT001,SEC014,Consumer,-0.98427,-0.98427,-0.07022,0,0,0,0
2025-12-18,2025-12-25,2025-12-19,FEAT001,SEC014,Consumer,-0.68643,-0.68643,-0.12248,0,0,0,0
2025-12-19,2025-12-26,2025-12-19,FEAT001,SEC014,Consumer,-0.71329,-0.71329,-0.07318,0,0,0,0
2025-12-22,2025-12-29,2025-12-22,FEAT001,SEC014,Consumer,-0.65011,-0.65011,0.02017,0,0,0,0
2025-12-23,2025-12-30,2025-12-24,FEAT001,SEC014,Consumer,-0.70645,-0.70645,-0.05061,0,0,0,0
2025-12-24,2025-12-31,2025-12-25,FEAT001,SEC014,Consumer,-0.62907,-0.62907,-0.03353,0,0,0,0
2025-12-25,2026-01-01,2025-12-25,FEAT001,SEC014,Consumer,-0.47553,-0.47553,-0.0341,0,0,0,0
2025-12-26,2026-01-02,2025-12-26,FEAT001,SEC014,Consumer,-0.75875,-0.75875,-0.05612,0,0,0,0
2025-12-29,2026-01-05,2026-01-01,FEAT001,SEC014,Consumer,-0.52551,-0.52551,-0.03129,0,0,0,0
2025-12-30,2026-01-06,2026-01-01,FEAT001,SEC014,Consumer,-0.49657,-0.49657,0.05648,0,0,0,0
2025-12-31,2026-01-07,2025-12-31,FEAT001,SEC014,Consumer,-0.89809,-0.89809,0.03318,0,0,0,0
